REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER,ALL_COVER
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,2,-18.571783,147.580383,2022,RM,204122,30,21/03/2022,2022,3,29.4,28.9,45,0,2.5,33.799,0,1.512,0,27,0,131,3.19047619,21/03/2022,53.93,29.63,10.65,5.8,100.01
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,2,-18.571783,147.580383,2023,RAP,204223,31,5/03/2023,2023,3,28.5,29.7,45,0,2.5,45.7,7.333,1.722,0,41,0,0,0,5/03/2023,46.78,21.6,24.04,7.57,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,2,-18.571783,147.580383,2024,RM,204324,32,6/01/2024,2024,1,31.3,30.1,25,2.5,0,27.873,2.5,1.229,0,90,0,24,0.212765957,6/01/2024,49.8,36.93,4.57,8.59,99.89
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,2,-18.571783,147.580383,2025,RM,204425,33,2/09/2025,2025,9,26.5,28.9,2.5,2.5,2.5,8.883,2.976,2.115,1,27,0,0,0.166666667,2/09/2025,39.5,54.14,0.6,5.75,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,2,-18.571783,147.580383,2026,RM,204526,34,8/12/2026,2026,12,28.6,30.1,2.5,0,0,2.727,0,0.294,0,85,0.009,20,0,8/12/2026,71.88,21.15,0.3,6.65,99.98
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1993,RM,201193,1,12/11/1993,1993,11,32.3,29.9,35,2.5,2.5,27.879,7.214,2.121,2,56,0,14,0.234042553,12/11/1993,45.9,22.9,28.3,2.89,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1994,RM,201294,2,6/02/1994,1994,2,26.5,29,2.5,0,2.5,4.397,0,1.508,0,46,0,3,0,6/02/1994,53.97,37.33,3.1,5.6,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1995,RM,201395,3,20/01/1995,1995,1,29.1,28.6,7.5,2.5,1.25,15.06,2.5,1.25,0,84,0,10,0,20/01/1995,59.1,34.05,3.02,3.8,99.97
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1996,RM,201496,4,17/09/1996,1996,9,30.5,29,50.625,2.5,2.5,45.273,2.598,2.188,3,47,0,0,0,17/09/1996,67.79,26.1,0.7,5.4,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1997,RM,201597,5,1/01/1997,1997,1,26.5,28.9,56.25,2.5,2.5,43.051,5.3,1.489,0,87,0,17,0.151515152,1/01/1997,71.99,5.8,14.48,7.73,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1998,RM,201698,6,9/01/1998,1998,1,30.9,28.5,15,2.5,2.5,15.885,0,1.991,3,79,0,37,0.615384615,9/01/1998,84.9,5.9,3.6,5.6,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,1999,RAP,201799,7,23/12/1999,1999,12,30,30.1,7.5,2.5,0,15.06,4.394,0.833,2,124,0,53,0.537313433,23/12/1999,59.75,35.37,2.5,2.4,100.02
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2000,RM,201900,8,24/04/2000,2000,4,29.5,29.4,15,35,0,19.853,28.549,0.603,3,50,0,0,0,24/04/2000,75.14,16.15,4.3,4.4,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2001,RM,202001,9,5/03/2001,2001,3,27.4,29.7,15,0,2.5,18.563,0,2.411,3,27,0,82,2.387096774,5/03/2001,30.1,42.1,3.45,24.32,99.97
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2002,RM,202102,10,15/03/2002,2002,3,33,29.7,2.5,0,0,6.705,0,0.818,0,35,0,0,0,15/03/2002,85.5,3.8,5.18,5.5,99.98
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2003,RAP,202203,11,5/11/2003,2003,11,29.1,29.3,56.25,2.5,0,51.075,2.984,2.177,0,22,0,42,0.926829268,5/11/2003,80.25,2.79,10.2,6.77,100.01
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2004,RM,202304,12,18/10/2004,2004,10,28.9,29,7.5,0,2.5,9.75,2.556,1.955,0,67,0,18,0.184210526,18/10/2004,18.41,37.33,24.99,19.27,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2005,RM,202405,13,10/12/2005,2005,12,30.4,28.5,35,2.5,2.5,31.14,5.357,1.581,0,34,0,0,0,10/12/2005,41.72,55.87,1,1.4,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2006,RAP,200506,14,23/09/2006,2006,9,27.5,29,25,2.5,2.5,19.286,3.036,2.5,4,28,0.143,3,0.107142857,23/09/2006,57.97,28.89,10.33,2.81,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2007,RM,202607,15,4/01/2007,2007,1,27.4,28.6,15,7.5,2.5,18.929,14.188,1.768,0,18,0,0,0,4/01/2007,59.8,33.54,0.89,5.78,100.01
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2008,RAP,200708,16,18/05/2008,2008,5,27.6,29,25,2.5,2.5,21.293,3.362,1.724,0,29,0,12,0.413793103,18/05/2008,61.61,28.84,8.52,1.03,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2009,RMRAP,202809,17,30/11/2009,2009,11,30,29.5,15,0,2.5,19.853,0,2.5,0,100,0.016,26,0.2,30/11/2009,79.34,14.58,0.3,5.8,100.02
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2010,RAP,200910,18,4/11/2010,2010,4,29.4,29,25,2.5,0,25.278,4.259,1.204,0,27,0,21,0.777777778,4/11/2010,57.6,27.5,11.8,3.1,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2011,RAP,203011,19,20/03/2011,2011,3,32,32.6,7.5,2.5,25,16.214,7.976,24.848,0,86,0.429,31,0.173913043,20/03/2011,76.63,19.26,2.4,1.7,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2012,RAP,201112,20,23/04/2012,2012,4,30.2,28.8,2.5,2.5,0,2.679,2.5,1.071,0,28,0,13,0.464285714,24/04/2012,84.2,8.8,5.4,1.6,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2013,RAP,203213,21,8/11/2013,2013,11,30.8,29.7,15,2.5,0,18.056,3.318,1.078,0,47,0,24,0.547619048,8/11/2013,71,14.33,12.13,2.57,100.03
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2014,RAP,201314,22,5/05/2014,2014,5,28.1,29.1,7.5,2.5,0,10.804,3.304,0.893,0,28,0,7,0.25,5/05/2014,77.7,12.8,6.5,3,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2015,RM,203415,23,20/01/2015,2015,1,29.9,29.9,7.5,2.5,2.5,16.195,6.175,2.396,0,29,0.082,2,0.161290323,20/01/2015,47.83,29.9,18.92,3.33,99.98
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2016,RAP,201516,24,5/05/2016,2016,5,29.8,30.1,25,2.5,2.5,19.375,3.036,3.929,0,28,0,4,0.142857143,5/05/2016,66.1,22.8,9,2.1,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2017,RM,203617,25,6/01/2017,2017,1,31.9,30.1,25,2.5,2.5,23.571,10.946,3.032,200,85,4.13,27,0.303571429,6/01/2017,61.35,15.13,19.5,4,99.98
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2018,RAP,201718,26,24/04/2018,2018,4,30.5,29.7,15,2.5,0,14.464,2.5,0.536,0,28,0,9,0.321428571,24/04/2018,54.9,36.3,5.8,3,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2019,RM,203819,27,11/09/2019,2019,9,26.2,28.9,15,2.5,2.5,15.946,4.706,1.385,0,27,0,31,0.925925926,11/09/2019,70.62,20.44,1.1,7.81,99.97
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2020,RAP,201920,28,29/05/2020,2020,5,26.8,29.8,15,2.5,2.5,28.78,2.5,2.619,0,42,0,23,0.547619048,29/05/2020,42.87,47.66,7.01,2.46,100
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2021,RM,204021,29,11/03/2021,2021,3,29,28.8,15,2.5,2.5,16.681,7.976,1.648,11,30,0.207,0,0.142857143,11/03/2021,46.7,32.71,19.4,1.15,99.96
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2022,RM,204122,30,7/01/2022,2022,1,28.5,29,25,0,2.5,29.208,4.844,1.667,0,45,0.034,6,0,7/01/2022,28.72,65.96,2.7,2.6,99.98
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2023,RM,204223,31,,2023,2,26.2,29.1,25,2.5,2.5,24.605,8.975,1.284,43,20,0,138,6.8,,54.6,23.8,14.54,7.07,100.01
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2024,RM,204324,32,27/12/2024,2024,12,31.1,29,25,2.5,2.5,25.078,8.25,2.431,0,47,0,0,0,27/12/2024,75.17,19.12,2.8,2.9,99.99
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2025,RM,204425,33,15/01/2025,2025,1,27.4,29.8,35,2.5,0,41.699,5.324,0.847,0,72,0,14,0,15/01/2025,52.75,36.96,6.9,3.4,100.01
18081S,TO,O,KNIFE REEF,-18.583333,147.558333,3,-18.5738,147.581467,2026,RM,204526,34,2/11/2026,2026,11,28,28.8,25,2.5,2.5,23.945,4.615,2.5,0,22,0,0,0,2/11/2026,32.81,16.6,29.58,21,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1993,RM,201193,1,19/03/1993,1993,3,30.2,26.7,7.5,7.5,2.5,13.365,9.773,2.5,0,33,0,1,0,19/03/1993,32.16,53.02,1.93,12.88,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1994,RM,201294,2,5/10/1994,1994,10,29,29.9,15,7.5,0,22.596,12.472,0.702,9,33,0.464,12,0.555555556,5/10/1994,84.97,8.5,4.22,2.3,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1995,RM,201395,3,27/10/1995,1995,10,27.4,29.7,7.5,2.5,0,8.581,2.5,0.513,0,55,0,0,0,27/10/1995,77.81,7.2,11.3,3.7,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1996,RAP,201496,4,7/10/1996,1996,10,29,30.1,68.75,2.5,2.5,51.726,3.273,5.379,15,17,0.514,42,1.375,7/10/1996,39.72,50.83,1.32,8.14,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1997,RM,201597,5,15/10/1997,1997,10,28.6,26.6,15,2.5,0,26.146,5.978,1.238,3,81,0,3,0,15/10/1997,26.1,43.63,18.2,12.07,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1998,RMRAP,201698,6,11/12/1998,1998,12,29.3,30.1,11.25,2.5,2.5,13.5,2.5,1.689,0,124,0,55,0.537313433,11/12/1998,61.47,16.85,10.7,11,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,1999,RM,201799,7,17/10/1999,1999,10,30.3,29.6,7.5,2.5,0,12.159,2.5,0.833,0,66,0,24,0.558139535,17/10/1999,75.85,8.4,13.01,2.71,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2000,RM,201900,8,19/01/2000,2000,1,28.9,28.6,2.5,7.5,0,6.543,10.815,0.859,32,40,0.516,0,0,19/01/2000,72.72,8.9,9.4,8.97,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2001,RM,202001,9,1/04/2001,2001,4,30.8,28.9,2.5,0,0,4.397,0,0.943,20,28,0.429,0,0,1/04/2001,47.3,12.71,5.38,34.53,99.92
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2002,RAP,202102,10,17/10/2002,2002,10,29.8,29.7,15,0,0,18.636,0,2.304,0,56,0,0,0.125984252,17/10/2002,71.79,13.81,8.8,5.61,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2003,RAP,202203,11,15/10/2003,2003,10,29.9,28.9,35,0,2.5,34.674,0,3,0,28,0,0,0,15/10/2003,57.3,26.58,9.7,6.41,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2004,RM,202304,12,23/02/2004,2004,2,30.3,29.1,15,0,0,22.76,0,0.702,2,107,0,30,0.533333333,23/02/2004,41,48.22,7.92,2.85,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2005,RM,202405,13,17/05/2005,2005,5,30.6,29.8,2.5,7.5,2.5,12.2,15.084,1.406,0,90,0,20,0.142857143,17/05/2005,50.1,36.3,11.49,2.1,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2006,RM,202506,14,15/05/2006,2006,5,22.5,26.2,25,2.5,0,33.333,2.5,1.136,8,57,0.262,18,0.273584906,15/05/2006,33.2,39.38,21.7,5.7,99.98
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2007,RM,202607,15,16/09/2007,2007,9,29.1,28.9,35,2.5,2.5,35.042,6.688,2.5,0,36,0,3,0,16/09/2007,64.89,24.9,4.9,5.3,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2008,RAP,200708,16,19/05/2008,2008,5,27.6,29,25,2.5,0,20.603,3.017,0.603,0,29,0,24,0.827586207,20/05/2008,58.15,8.62,1.45,31.78,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2009,RM,202809,17,19/01/2009,2009,1,32,29.6,15,2.5,2.5,16.25,2.5,1.771,0,25,0,16,0.37037037,19/01/2009,41.41,31.4,4.15,23.04,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2010,RAP,200910,18,13/04/2010,2010,4,29.4,29,15,2.5,2.5,16.774,2.5,1.371,0,31,0,46,1.483870968,13/04/2010,56,12.9,2.6,28.5,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2011,RM,203011,19,1/08/2011,2011,8,23.6,26.3,15,7.5,0,17.833,9.671,0.469,0,40,0,16,0.318181818,1/08/2011,33.74,38.24,12.76,15.25,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2012,RAP,201112,20,24/04/2012,2012,4,30.2,28.8,2.5,2.5,0,4.485,2.5,0,0,34,0,26,0.764705882,24/04/2012,65.2,6.1,0.9,27.8,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2013,RM,203213,21,4/11/2013,2013,11,28.7,29.7,35,2.5,0,35.938,2.5,0.5,2,17,0,0,0,4/11/2013,86.4,0.7,7.7,5.2,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2014,RAP,201314,22,5/04/2014,2014,5,28.1,29.1,7.5,2.5,0,9.015,3.409,0.833,1,33,0.03,42,1.272727273,5/04/2014,59.1,10.1,1.6,29.2,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2015,RM,203415,23,19/01/2015,2015,1,30.2,29,35,2.5,2.5,30.223,6.86,1.35,0,34,0,3,0.090909091,19/01/2015,73.57,8.13,9.52,8.8,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2016,RAP,201516,24,5/06/2016,2016,5,29.8,30.1,15,2.5,2.5,17.667,3.5,2.667,1,30,0.033,66,2.2,5/06/2016,71.7,16.1,2.4,9.8,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2017,RM,203617,25,15/01/2017,2017,1,25.5,28.5,15,0,2.5,20.094,0,2.976,1,25,0.037,5,0.0625,15/01/2017,45.7,26.4,2.6,25.3,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2018,RAP,201718,26,25/04/2018,2018,4,30.5,29.7,25,2.5,0,22.929,3.5,0.571,5,35,0.143,37,1.057142857,23/04/2018,76.97,12.64,2.63,7.76,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2019,RM,203819,27,18/08/2019,2019,8,29.8,28.8,62.5,2.5,2.5,55.162,9.018,2.331,0,43,0,4,0,18/08/2019,73.34,21.02,2.41,3.2,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2020,RAP,201920,28,30/05/2020,2020,5,26.8,29.8,35,2.5,2.5,35.811,3.446,1.689,0,37,0,49,1.324324324,30/05/2020,77.28,6.69,2.05,13.98,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2021,RM,204021,29,15/04/2021,2021,4,28.9,28.7,25,0,7.5,23.885,0,7.756,0,32,0.056,13,0.351351351,15/04/2021,55.35,44.04,0,0.6,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2022,RAP,204122,30,4/01/2022,2022,1,30.2,28.6,25,2.5,0,26.587,3.639,0.563,0,33,0,26,0.368421053,4/01/2022,44.87,19,3.3,32.64,99.81
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2023,RAP,204223,31,5/10/2023,2023,10,26.8,28.9,45,0,2.5,44.288,8.883,2.431,0,57,0,13,0,5/10/2023,22.6,55.51,20.3,1.6,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2024,RAP,204324,32,25/05/2024,2024,5,29,27.8,15,2.5,2.5,23.039,11.316,1.324,0,46,0,39,1.148148148,25/05/2024,63.18,31.68,2.7,2.41,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2025,RM,204425,33,28/10/2025,2025,10,29.1,29.7,7.5,2.5,2.5,9.057,5.849,2.5,1,60,0,12,0.08,28/10/2025,69.52,20.94,6.72,2.8,99.98
18083S,TO,O,FORK REEF,-18.616667,147.558333,1,-18.6054,147.570317,2026,RM,204526,34,29/07/2026,2026,7,32,30,5,2.5,2.5,4.397,8.017,1.655,0,67,0,29,0.542857143,29/07/2026,68.75,4.4,24.04,2.81,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1993,RAP,201193,1,25/03/1993,1993,3,27.4,29.4,25,0,2.5,25.136,0,1.951,0,49,0.021,0,0.026315789,25/03/1993,48.4,38.1,9.4,4.1,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1994,RAP,201294,2,27/05/1994,1994,5,29.9,26.7,2.5,2.5,0,13.125,5,0.783,0,83,0.042,4,0.034090909,27/05/1994,21.57,38.75,30.4,9.25,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1995,RM,201395,3,4/09/1995,1995,9,31.6,27.9,25,15,0,23.906,17.563,0.969,0,30,0.138,0,0,4/09/1995,65.47,3.85,30.2,0.5,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1996,RMRAP,201496,4,28/05/1996,1996,5,29.1,28.7,15,0,2.5,18.311,0,2.265,2,33,0.08,0,0,28/05/1996,59.4,33.07,5.5,2.03,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1997,RM,201597,5,28/11/1997,1997,11,28,29.6,25,0,2.5,24.5,0,1.371,0,36,0,0,0,28/11/1997,71.6,17.6,8.37,2.41,99.98
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1998,RAP,201698,6,24/01/1998,1998,1,30.7,29,15,2.5,2.5,18.79,5.849,2.5,0,127,0,25,0.176470588,24/01/1998,42.88,41.04,12.3,3.79,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,1999,RM,201799,7,24/04/1999,1999,4,25.7,27.8,15,25,2.5,16.25,27.759,2.083,0,16,0.042,0,0.08,24/04/1999,18.41,34.4,28,19.16,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2000,RAP,201900,8,9/11/2000,2000,11,26.4,26.7,7.5,2.5,0,21.569,5.056,0.9,1,47,0,6,0,9/11/2000,47.2,31.1,8.94,12.77,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2001,RM,202001,9,22/01/2001,2001,1,31,28.6,45,2.5,0,47.941,8.672,0.815,0,36,0.063,14,0.285714286,22/01/2001,71.8,19.86,2.2,6.13,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2002,RM,202102,10,14/01/2002,2002,1,26.5,27.1,15,7.5,0,19.948,13.98,1.159,0,20,0,0,0,14/01/2002,46.7,26.5,0.7,26.1,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2003,RM,202203,11,6/04/2003,2003,4,26.6,29.1,15,2.5,2.5,13.346,2.786,1.508,4,32,0,8,0,6/04/2003,70.88,24.33,1.53,3.25,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2004,RM,202304,12,4/08/2004,2004,8,26.2,28.5,15,2.5,0,20.109,4.286,0.357,0,17,0.22,28,0.483870968,4/08/2004,52.62,30.15,3.75,13.5,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2005,RAP,202405,13,23/11/2005,2005,11,26.4,29.7,15,2.5,0,13.417,0,1.25,0,84,0.011,10,0,23/11/2005,71.34,20.5,1.93,6.22,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2006,RAP,202506,14,1/09/2006,2006,9,28.6,29.2,2.5,0,0,5.536,0,0.694,0,40,0,0,0,1/09/2006,56.9,11.93,2.68,28.48,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2007,RM,202607,15,1/01/2007,2007,1,30.4,29.7,62.5,2.5,2.5,48.705,2.132,3.684,45,27,1.227,3,0.25,1/01/2007,71.99,18.3,4.66,5.04,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2008,RAP,200708,16,19/05/2008,2008,5,27.6,29,25,2.5,0,20.603,3.017,0.603,0,29,0,24,0.827586207,20/05/2008,67.29,12.22,6.22,14.27,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2009,RAP,202809,17,13/05/2009,2009,5,29.6,26.6,25,7.5,0,29.397,6.111,0,0,33,0,3,0,13/05/2009,45,30.52,4.59,19.91,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2010,RAP,200910,18,13/04/2010,2010,4,29.4,29,15,2.5,2.5,16.774,2.5,1.371,0,31,0,46,1.483870968,13/04/2010,61.9,10.4,8.2,19.5,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2011,RAP,203011,19,29/08/2011,2011,8,26.3,29.4,25,0,0,26.579,3.026,0.625,5,76,0,0,0,29/08/2011,63.1,14.6,20.3,2,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2012,RAP,201112,20,24/04/2012,2012,4,30.2,28.8,2.5,2.5,0,4.485,2.5,0,0,34,0,26,0.764705882,25/04/2012,83.7,3.7,0.5,12.1,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2013,RMRAP,203213,21,4/03/2013,2013,3,28.2,28.8,25,0,2.5,28.158,3.304,2.438,0,81,0,17,0.133333333,4/03/2013,57.69,21.55,15.99,4.78,100.01
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2014,RAP,201314,22,5/04/2014,2014,5,28.1,29.1,7.5,2.5,0,9.015,3.409,0.833,1,33,0.03,42,1.272727273,5/04/2014,78.7,5.9,0.5,14.9,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2015,RM,203415,23,6/09/2015,2015,9,31.2,29.4,7.5,5,0,13.816,6.587,0.561,0,85,0,18,0,6/09/2015,64.43,24.7,5.45,5.39,99.97
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2016,RAP,201516,24,5/06/2016,2016,5,29.8,30.1,15,2.5,2.5,17.667,3.5,2.667,1,30,0.033,66,2.2,5/06/2016,73.7,12.9,1.3,12.1,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2017,RM,203617,25,7/05/2017,2017,5,29.9,29.4,45,2.5,0,39.227,10.455,0.161,108,46,1.671,0,0,7/05/2017,66.07,10.4,21,2.51,99.98
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2018,RAP,201718,26,25/04/2018,2018,4,30.5,29.7,25,2.5,0,22.929,3.5,0.571,5,35,0.143,37,1.057142857,23/04/2018,69.76,14.63,2.9,12.7,99.99
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2019,RM,203819,27,6/01/2019,2019,1,29.5,29.8,7.5,15,0,13.333,21.411,0.069,0,38,0,32,0.666666667,6/01/2019,74.31,5.1,1.13,19.48,100.02
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2020,RAP,201920,28,30/05/2020,2020,5,26.8,29.8,35,2.5,2.5,35.811,3.446,1.689,0,37,0,49,1.324324324,30/05/2020,59.91,18.97,1.92,19.2,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2021,RAP,204021,29,1/11/2021,2021,11,30.8,29.5,15,35,2.5,19.773,34.743,2.216,0,33,0,0,0,1/11/2021,90.3,4.3,0.4,5,100
18083S,TO,O,FORK REEF,-18.616667,147.558333,2,-18.604367,147.5734,2022,RM,204122,30,24/10/2022,2022,10,28,29.7,15,2.5,0,18.133,14.054,0.469,4,36,0,31,0.720930233,24/10/2022,13.61,60.6,12.53,13.21,99.95
