REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,P_CODE,YEAR_CODE,VISIT_NO,REPORT_YEAR,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,REEF_YEAR_CODE_ID,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200910,18,2010,19/02/2010,2010,2,21025S200910,30.4,26.4,25,2.5,2.5,22.745,7.108,2.157,0,51,0,0,0,1,-21.003167,149.887517,19/02/2010,37.94,28.42,20.63,13.02
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200910,18,2010,19/02/2010,2010,2,21025S200910,30.4,26.4,25,2.5,2.5,22.745,7.108,2.157,0,51,0,0,0,2,-21.002,149.890683,20/02/2010,46.5,25.4,16,12.1
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200910,18,2010,19/02/2010,2010,2,21025S200910,30.4,26.4,25,2.5,2.5,22.745,7.108,2.157,0,51,0,0,0,3,-21.001017,149.894633,20/02/2010,43.3,39.2,12.3,5.2
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200506,14,2006,1/07/2006,2006,7,21025S200506,21.5,26.5,25,2.5,2.5,26.38,5.208,2.5,0,48,0,12,0.25,1,-21.003167,149.887517,1/07/2006,32.11,21.24,25.16,21.49
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200506,14,2006,1/07/2006,2006,7,21025S200506,21.5,26.5,25,2.5,2.5,26.38,5.208,2.5,0,48,0,12,0.25,2,-21.002,149.890683,1/07/2006,41.41,26.29,17.19,15.11
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200506,14,2006,1/07/2006,2006,7,21025S200506,21.5,26.5,25,2.5,2.5,26.38,5.208,2.5,0,48,0,12,0.25,3,-21.001017,149.894633,2/07/2006,34.6,37.46,19.32,8.61
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,200910,18,2010,20/02/2010,2010,2,20309S200910,30.4,26.4,25,2.5,2.5,26,3.167,3,19,30,0.633,19,0.633333333,1,-20.899083,150.028933,20/02/2010,70.5,10.8,17.6,1.1
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,200910,18,2010,20/02/2010,2010,2,20309S200910,30.4,26.4,25,2.5,2.5,26,3.167,3,19,30,0.633,19,0.633333333,2,-20.899433,150.032783,21/02/2010,69.87,15.22,9.41,5.5
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,200910,18,2010,20/02/2010,2010,2,20309S200910,30.4,26.4,25,2.5,2.5,26,3.167,3,19,30,0.633,19,0.633333333,3,-20.901667,150.036017,21/02/2010,58.4,25.5,8.6,7.5
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200708,16,2008,19/06/2008,2008,6,21025S200708,22.7,26.5,35,7.5,2.5,34.063,8.51,2.26,0,52,0,2,0.038461538,1,-21.003167,149.887517,6/06/2008,33.01,27.18,23.88,15.93
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200708,16,2008,19/06/2008,2008,6,21025S200708,22.7,26.5,35,7.5,2.5,34.063,8.51,2.26,0,52,0,2,0.038461538,2,-21.002,149.890683,6/06/2008,45.97,24.74,16.19,13.1
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,200708,16,2008,19/06/2008,2008,6,21025S200708,22.7,26.5,35,7.5,2.5,34.063,8.51,2.26,0,52,0,2,0.038461538,3,-21.001017,149.894633,6/06/2008,37.68,38.34,16.54,7.44
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,201920,28,2020,28/09/2019,2019,9,21025S201920,26.3,27.1,15,7.5,0,17.076,6.964,0.67,0,56,0,1,0.017857143,1,-21.003167,149.887517,29/09/2019,61.43,11.85,13.66,13.05
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,201920,28,2020,28/09/2019,2019,9,21025S201920,26.3,27.1,15,7.5,0,17.076,6.964,0.67,0,56,0,1,0.017857143,2,-21.002,149.890683,29/09/2019,72.4,12.1,9.9,5.6
21025S,PO,M,PENRITH REEF,-21.016667,149.9,RAP,201920,28,2020,28/09/2019,2019,9,21025S201920,26.3,27.1,15,7.5,0,17.076,6.964,0.67,0,56,0,1,0.017857143,3,-21.001017,149.894633,29/09/2019,86.17,7.41,3.32,3.11
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201112,20,2012,20/01/2012,2012,1,20309S201112,29.9,26.4,15,2.5,2.5,19.567,5.962,2.019,0,26,0,12,0.461538462,1,-20.899083,150.028933,20/01/2012,63.9,12.7,21.1,2.3
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201112,20,2012,20/01/2012,2012,1,20309S201112,29.9,26.4,15,2.5,2.5,19.567,5.962,2.019,0,26,0,12,0.461538462,2,-20.899433,150.032783,20/01/2012,60.3,25.3,7.8,6.6
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201112,20,2012,20/01/2012,2012,1,20309S201112,29.9,26.4,15,2.5,2.5,19.567,5.962,2.019,0,26,0,12,0.461538462,3,-20.901667,150.036017,20/01/2012,77.7,8.2,8.2,5.9
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201314,22,2014,23/04/2014,2014,4,20309S201314,27.4,26.8,15,2.5,2.5,17.266,5.547,2.969,0,32,0,42,1.3125,1,-20.899083,150.028933,22/04/2014,53,9.7,34.8,2.5
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201314,22,2014,23/04/2014,2014,4,20309S201314,27.4,26.8,15,2.5,2.5,17.266,5.547,2.969,0,32,0,42,1.3125,2,-20.899433,150.032783,22/04/2014,58.4,20.3,14.3,6.9
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201314,22,2014,23/04/2014,2014,4,20309S201314,27.4,26.8,15,2.5,2.5,17.266,5.547,2.969,0,32,0,42,1.3125,3,-20.901667,150.036017,23/04/2014,56.9,20.4,14.5,8.2
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201718,26,2018,17/03/2018,2018,3,20309S201718,29.4,27.6,25,2.5,0,26.078,3.362,0.431,1,29,0.034,25,0.862068966,1,-20.899083,150.028933,17/03/2018,89.4,4.5,3,3.1
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201718,26,2018,17/03/2018,2018,3,20309S201718,29.4,27.6,25,2.5,0,26.078,3.362,0.431,1,29,0.034,25,0.862068966,2,-20.899433,150.032783,17/03/2018,63,20.5,9.7,6.8
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201718,26,2018,17/03/2018,2018,3,20309S201718,29.4,27.6,25,2.5,0,26.078,3.362,0.431,1,29,0.034,25,0.862068966,3,-20.901667,150.036017,17/03/2018,60.8,21.1,8.8,9.3
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201920,28,2020,28/09/2019,2019,9,20309S201920,26.3,27.1,20,2.5,0,26.964,3.125,0.893,0,28,0,7,0.25,1,-20.899083,150.028933,27/09/2019,84.3,9.6,2.1,4
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201920,28,2020,28/09/2019,2019,9,20309S201920,26.3,27.1,20,2.5,0,26.964,3.125,0.893,0,28,0,7,0.25,2,-20.899433,150.032783,27/09/2019,62.87,24.72,7.21,5.2
20309S,PO,M,TERN REEF(20309),-20.908333,150.033333,RAP,201920,28,2020,28/09/2019,2019,9,20309S201920,26.3,27.1,20,2.5,0,26.964,3.125,0.893,0,28,0,7,0.25,3,-20.901667,150.036017,27/09/2019,52.9,30.5,9.1,7.5
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200910,18,2010,22/02/2010,2010,2,20351A200910,30.4,26.4,7.5,2.5,2.5,15.179,3.214,2.092,0,49,0,45,0.918367347,1,-20.920117,150.558167,22/02/2010,51.7,42,2.3,4
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200910,18,2010,22/02/2010,2010,2,20351A200910,30.4,26.4,7.5,2.5,2.5,15.179,3.214,2.092,0,49,0,45,0.918367347,2,-20.92185,150.5599,23/02/2010,60,32.7,2.4,4.9
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200910,18,2010,22/02/2010,2010,2,20351A200910,30.4,26.4,7.5,2.5,2.5,15.179,3.214,2.092,0,49,0,45,0.918367347,3,-20.924083,150.562267,23/02/2010,61,29.1,3.4,6.5
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200506,14,2006,3/07/2006,2006,7,20351A200506,21.5,26.5,25,2.5,2.5,26.302,2.5,1.771,0,48,0,74,1.541666667,1,-20.920117,150.558167,4/07/2006,39.3,56.1,1.8,2.8
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200506,14,2006,3/07/2006,2006,7,20351A200506,21.5,26.5,25,2.5,2.5,26.302,2.5,1.771,0,48,0,74,1.541666667,2,-20.92185,150.5599,4/07/2006,41.1,53.9,1.8,3.2
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,200506,14,2006,3/07/2006,2006,7,20351A200506,21.5,26.5,25,2.5,2.5,26.302,2.5,1.771,0,48,0,74,1.541666667,3,-20.924083,150.562267,4/07/2006,48.1,44.1,2.5,5.3
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201718,26,2018,22/03/2018,2018,3,20351A201718,29.4,27.6,7.5,2.5,0,17.895,4.737,0.658,0,57,0,97,1.701754386,1,-20.920117,150.558167,22/03/2018,88.8,9.1,0.8,1.3
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201718,26,2018,22/03/2018,2018,3,20351A201718,29.4,27.6,7.5,2.5,0,17.895,4.737,0.658,0,57,0,97,1.701754386,2,-20.92185,150.5599,22/03/2018,90.89,6.97,0.74,1.4
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201718,26,2018,22/03/2018,2018,3,20351A201718,29.4,27.6,7.5,2.5,0,17.895,4.737,0.658,0,57,0,97,1.701754386,3,-20.924083,150.562267,22/03/2018,82.7,11.4,1.3,4.6
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201920,28,2020,22/09/2019,2019,9,20351A201920,26.3,27.1,25,2.5,2.5,32.05,3.3,1.35,0,50,0,107,2.14,1,-20.920117,150.558167,23/09/2019,80.58,16.12,1.3,2
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201920,28,2020,22/09/2019,2019,9,20351A201920,26.3,27.1,25,2.5,2.5,32.05,3.3,1.35,0,50,0,107,2.14,2,-20.92185,150.5599,23/09/2019,86.47,10.83,0.8,1.9
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201920,28,2020,22/09/2019,2019,9,20351A201920,26.3,27.1,25,2.5,2.5,32.05,3.3,1.35,0,50,0,107,2.14,3,-20.924083,150.562267,23/09/2019,78.27,12.41,3.71,5.61
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201112,20,2012,16/11/2011,2011,11,20351A201112,29.6,26.1,15,2.5,2.5,17.699,3.409,1.477,0,44,0,48,1.090909091,1,-20.920117,150.558167,16/11/2011,47.8,44.2,2.4,5.6
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201112,20,2012,16/11/2011,2011,11,20351A201112,29.6,26.1,15,2.5,2.5,17.699,3.409,1.477,0,44,0,48,1.090909091,2,-20.92185,150.5599,16/11/2011,57.7,35.8,1.5,5
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201112,20,2012,16/11/2011,2011,11,20351A201112,29.6,26.1,15,2.5,2.5,17.699,3.409,1.477,0,44,0,48,1.090909091,3,-20.924083,150.562267,16/11/2011,59.7,28.7,5.9,5.7
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201314,22,2014,12/12/2013,2013,12,20351A201314,30.5,27.2,25,2.5,2.5,25.982,3.527,2.411,0,56,0,199,3.553571429,1,-20.920117,150.558167,18/04/2014,43.4,49.8,2.2,4.6
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201314,22,2014,12/12/2013,2013,12,20351A201314,30.5,27.2,25,2.5,2.5,25.982,3.527,2.411,0,56,0,199,3.553571429,2,-20.92185,150.5599,19/04/2014,50,40.7,3.1,6.2
20351A,PO,M,POMPEY REEF (NO 1),-20.941667,150.533333,RAP,201314,22,2014,12/12/2013,2013,12,20351A201314,30.5,27.2,25,2.5,2.5,25.982,3.527,2.411,0,56,0,199,3.553571429,3,-20.924083,150.562267,19/04/2014,47.95,41.53,2.7,7.81
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201112,20,2012,14/01/2012,2012,1,20351B201112,29.9,26.4,7.5,2.5,0,17.972,5.5,0.722,0,45,0,53,1.177777778,1,-20.991467,150.53855,14/01/2012,75.5,15.8,4.6,4.1
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201112,20,2012,14/01/2012,2012,1,20351B201112,29.9,26.4,7.5,2.5,0,17.972,5.5,0.722,0,45,0,53,1.177777778,2,-20.993633,150.535817,14/01/2012,75.4,19.3,2.4,2.9
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201112,20,2012,14/01/2012,2012,1,20351B201112,29.9,26.4,7.5,2.5,0,17.972,5.5,0.722,0,45,0,53,1.177777778,3,-20.995683,150.5323,14/01/2012,61.6,22.3,12.7,3.4
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200506,14,2006,7/03/2006,2006,3,20351B200506,29,26.5,25,2.5,2.5,27.827,4.405,2.262,0,42,0,49,1.166666667,1,-20.991467,150.53855,7/03/2006,72.9,20.1,3.1,3.9
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200506,14,2006,7/03/2006,2006,3,20351B200506,29,26.5,25,2.5,2.5,27.827,4.405,2.262,0,42,0,49,1.166666667,2,-20.993633,150.535817,7/03/2006,67.37,26.02,3.8,2.8
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200506,14,2006,7/03/2006,2006,3,20351B200506,29,26.5,25,2.5,2.5,27.827,4.405,2.262,0,42,0,49,1.166666667,3,-20.995683,150.5323,7/03/2006,55.1,31.5,11.5,1.9
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200910,18,2010,23/02/2010,2010,2,20351B200910,30.4,26.4,7.5,2.5,2.5,15.844,5.313,1.5,0,40,0,20,0.5,1,-20.991467,150.53855,23/02/2010,79.1,14.2,1.9,4.8
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200910,18,2010,23/02/2010,2010,2,20351B200910,30.4,26.4,7.5,2.5,2.5,15.844,5.313,1.5,0,40,0,20,0.5,2,-20.993633,150.535817,24/02/2010,76.7,19.1,1.2,3
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,200910,18,2010,23/02/2010,2010,2,20351B200910,30.4,26.4,7.5,2.5,2.5,15.844,5.313,1.5,0,40,0,20,0.5,3,-20.995683,150.5323,24/02/2010,67.6,18.5,8.3,5.6
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201314,22,2014,19/04/2014,2014,4,20351B201314,27.4,26.8,15,2.5,2.5,15.688,5.375,2.063,0,40,0,32,0.8,1,-20.991467,150.53855,19/04/2014,64.7,26.4,2.8,6.1
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201314,22,2014,19/04/2014,2014,4,20351B201314,27.4,26.8,15,2.5,2.5,15.688,5.375,2.063,0,40,0,32,0.8,2,-20.993633,150.535817,20/04/2014,58.7,26.5,3.2,11.6
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201314,22,2014,19/04/2014,2014,4,20351B201314,27.4,26.8,15,2.5,2.5,15.688,5.375,2.063,0,40,0,32,0.8,3,-20.995683,150.5323,20/04/2014,57.3,25.4,11.5,5.8
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201718,26,2018,23/03/2018,2018,3,20351B201718,29.4,27.6,7.5,2.5,0,8.382,5.882,0.368,0,34,0,63,1.852941176,1,-20.991467,150.53855,2/05/2018,67.9,23,3.3,5.8
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201718,26,2018,23/03/2018,2018,3,20351B201718,29.4,27.6,7.5,2.5,0,8.382,5.882,0.368,0,34,0,63,1.852941176,2,-20.993633,150.535817,2/05/2018,67.8,25.9,3.9,2.3
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201718,26,2018,23/03/2018,2018,3,20351B201718,29.4,27.6,7.5,2.5,0,8.382,5.882,0.368,0,34,0,63,1.852941176,3,-20.995683,150.5323,2/05/2018,69.8,18.6,4.9,6.7
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201920,28,2020,22/09/2019,2019,9,20351B201920,26.3,27.1,15,2.5,0,10.208,4.861,1.042,0,36,0,57,1.583333333,1,-20.991467,150.53855,24/09/2019,62.17,30.62,2.2,5.01
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201920,28,2020,22/09/2019,2019,9,20351B201920,26.3,27.1,15,2.5,0,10.208,4.861,1.042,0,36,0,57,1.583333333,2,-20.993633,150.535817,24/09/2019,63.26,30.13,3.5,3.1
20351B,PO,M,POMPEY REEF (NO 2),-20.991667,150.525,RAP,201920,28,2020,22/09/2019,2019,9,20351B201920,26.3,27.1,15,2.5,0,10.208,4.861,1.042,0,36,0,57,1.583333333,3,-20.995683,150.5323,25/09/2019,64.56,17.52,7.61,10.31
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199293,1,1993,2/10/1992,1992,10,22088S199293,25,25.5,40,0,0,33.799,0,2.304,82,102,0.804,0,0,1,-22.023733,152.1958,3/10/1992,56.37,36.33,4.54,2.76
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199293,1,1993,2/10/1992,1992,10,22088S199293,25,25.5,40,0,0,33.799,0,2.304,82,102,0.804,0,0,2,-22.027367,152.193467,3/10/1992,57.72,36.76,2.52,2.99
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199293,1,1993,2/10/1992,1992,10,22088S199293,25,25.5,40,0,0,33.799,0,2.304,82,102,0.804,0,0,3,-22.030833,152.188867,3/10/1992,67.2,26.64,3.95,2.21
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201920,28,2020,20/01/2020,2020,1,21572S201920,32,27.6,25,2.5,2.5,24.946,2.609,3.315,190,46,4.13,21,0.456521739,1,-21.866933,152.526083,20/01/2020,55.59,34.5,1.19,8.32
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201920,28,2020,20/01/2020,2020,1,21572S201920,32,27.6,25,2.5,2.5,24.946,2.609,3.315,190,46,4.13,21,0.456521739,2,-21.870917,152.524683,20/01/2020,63.4,32.46,1.49,2.65
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201920,28,2020,20/01/2020,2020,1,21572S201920,32,27.6,25,2.5,2.5,24.946,2.609,3.315,190,46,4.13,21,0.456521739,3,-21.8743,152.522633,20/01/2020,74.85,22.9,0.7,1.38
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200708,16,2008,6/02/2008,2008,2,21572S200708,29.3,26.7,2.5,2.5,0,6.419,3.514,0.946,0,37,0,15,0.405405405,1,-21.866933,152.526083,5/02/2008,85.17,12.11,1.71,1.01
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200708,16,2008,6/02/2008,2008,2,21572S200708,29.3,26.7,2.5,2.5,0,6.419,3.514,0.946,0,37,0,15,0.405405405,2,-21.870917,152.524683,5/02/2008,88.31,9.98,1.31,0.4
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200708,16,2008,6/02/2008,2008,2,21572S200708,29.3,26.7,2.5,2.5,0,6.419,3.514,0.946,0,37,0,15,0.405405405,3,-21.8743,152.522633,6/02/2008,80.49,16.99,1.62,0.91
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200506,14,2006,9/01/2006,2006,1,21572S200506,32.3,26.9,2.5,2.5,0,4.474,2.829,0.592,8,38,0.211,93,2.447368421,1,-21.866933,152.526083,9/01/2006,94.1,3.4,1.4,1.1
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200506,14,2006,9/01/2006,2006,1,21572S200506,32.3,26.9,2.5,2.5,0,4.474,2.829,0.592,8,38,0.211,93,2.447368421,2,-21.870917,152.524683,9/01/2006,91.79,7.31,0.3,0.6
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200506,14,2006,9/01/2006,2006,1,21572S200506,32.3,26.9,2.5,2.5,0,4.474,2.829,0.592,8,38,0.211,93,2.447368421,3,-21.8743,152.522633,9/01/2006,89.28,6.21,2.21,2.3
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201516,24,2016,13/01/2016,2016,1,21572S201516,32,27.8,25,2.5,2.5,30.341,2.652,2.424,0,33,0,18,0.545454545,1,-21.866933,152.526083,12/01/2016,47.7,50.4,0.1,1.8
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201516,24,2016,13/01/2016,2016,1,21572S201516,32,27.8,25,2.5,2.5,30.341,2.652,2.424,0,33,0,18,0.545454545,2,-21.870917,152.524683,13/01/2016,48.9,47.8,1,2.3
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201516,24,2016,13/01/2016,2016,1,21572S201516,32,27.8,25,2.5,2.5,30.341,2.652,2.424,0,33,0,18,0.545454545,3,-21.8743,152.522633,13/01/2016,52,45.1,0.8,2.1
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201718,26,2018,18/01/2018,2018,1,21572S201718,31.4,27.5,35,2.5,2.5,40.676,2.635,2.297,2,37,0.054,38,1.027027027,1,-21.866933,152.526083,19/01/2018,42.9,55.2,1.1,0.8
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201718,26,2018,18/01/2018,2018,1,21572S201718,31.4,27.5,35,2.5,2.5,40.676,2.635,2.297,2,37,0.054,38,1.027027027,2,-21.870917,152.524683,19/01/2018,44.1,54.3,0.3,1.3
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201718,26,2018,18/01/2018,2018,1,21572S201718,31.4,27.5,35,2.5,2.5,40.676,2.635,2.297,2,37,0.054,38,1.027027027,3,-21.8743,152.522633,19/01/2018,48.1,49.4,0.8,1.7
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201112,20,2012,10/01/2012,2012,1,21572S201112,29.7,26.6,7.5,2.5,0,11.5,2.786,0.571,0,35,0,25,0.714285714,1,-21.866933,152.526083,10/01/2012,61,37.2,0.6,1.2
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201112,20,2012,10/01/2012,2012,1,21572S201112,29.7,26.6,7.5,2.5,0,11.5,2.786,0.571,0,35,0,25,0.714285714,2,-21.870917,152.524683,10/01/2012,61.5,36.4,1.1,1
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201112,20,2012,10/01/2012,2012,1,21572S201112,29.7,26.6,7.5,2.5,0,11.5,2.786,0.571,0,35,0,25,0.714285714,3,-21.8743,152.522633,10/01/2012,62.7,33.8,1.7,1.8
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200910,18,2010,20/10/2009,2009,10,21572S200910,28.8,27.6,2.5,2.5,0,5.556,2.708,0,0,36,0,4,0.111111111,1,-21.866933,152.526083,20/10/2009,78.8,16.8,0.8,3.6
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200910,18,2010,20/10/2009,2009,10,21572S200910,28.8,27.6,2.5,2.5,0,5.556,2.708,0,0,36,0,4,0.111111111,2,-21.870917,152.524683,20/10/2009,79.8,17.6,0.5,2.1
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,200910,18,2010,20/10/2009,2009,10,21572S200910,28.8,27.6,2.5,2.5,0,5.556,2.708,0,0,36,0,4,0.111111111,3,-21.8743,152.522633,20/10/2009,77.38,18.82,0.7,3.1
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201314,22,2014,25/11/2013,2013,11,21572S201314,30.2,27.3,15,2.5,2.5,24.964,2.643,1.714,0,35,0,29,0.828571429,1,-21.866933,152.526083,25/11/2013,37.1,60.6,0.9,1.4
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201314,22,2014,25/11/2013,2013,11,21572S201314,30.2,27.3,15,2.5,2.5,24.964,2.643,1.714,0,35,0,29,0.828571429,2,-21.870917,152.524683,25/11/2013,37.8,58.7,1.1,2.4
21572S,SW,M,SMALL LAGOON REEF,-21.875,152.508333,RAP,201314,22,2014,25/11/2013,2013,11,21572S201314,30.2,27.3,15,2.5,2.5,24.964,2.643,1.714,0,35,0,29,0.828571429,3,-21.8743,152.522633,25/11/2013,48.3,49.4,0.7,1.6
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199394,2,1994,25/05/1994,1994,5,22088S199394,24.4,26,15,0,0,17.463,0,0.425,22,100,0.22,0,0,1,-22.023733,152.1958,25/05/1994,57.09,33.29,4.57,5.04
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199394,2,1994,25/05/1994,1994,5,22088S199394,24.4,26,15,0,0,17.463,0,0.425,22,100,0.22,0,0,2,-22.027367,152.193467,25/05/1994,73.14,16.87,5.87,4.11
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199394,2,1994,25/05/1994,1994,5,22088S199394,24.4,26,15,0,0,17.463,0,0.425,22,100,0.22,0,0,3,-22.030833,152.188867,25/05/1994,70.88,14.37,9.43,5.33
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199596,4,1996,20/11/1995,1995,11,22088S199596,28.6,25.5,15,0,0,15.75,0,1.395,49,95,0.516,0,0,1,-22.023733,152.1958,19/11/1995,68.87,21.24,5.14,4.74
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199596,4,1996,20/11/1995,1995,11,22088S199596,28.6,25.5,15,0,0,15.75,0,1.395,49,95,0.516,0,0,2,-22.027367,152.193467,19/11/1995,71.41,19.04,5.46,4.08
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199495,3,1995,19/11/1994,1994,11,22088S199495,28,26,7.5,0,0,16.195,0,1.264,38,91,0.418,0,0,1,-22.023733,152.1958,19/11/1994,59.54,32.83,4.98,2.65
22088S,SW,M,SNAKE (22088),-22.025,152.15,RM,199495,3,1995,19/11/1994,1994,11,22088S199495,28,26,7.5,0,0,16.195,0,1.264,38,91,0.418,0,0,2,-22.027367,152.193467,19/11/1994,72.58,19.23,4.7,3.49
